site,dec_date,yyyymmdd hhmmss,wind_dir,wind_spd,HCFC142B,HCFC142B_sd,datetime_utc,api_wind_spd,api_wind_dir
alt,2004.750220,20041001 1358,241.000,1.100,15.790,0.070,2004-10-01 13:58:00+00:00,2.200,240.000
alt,2004.766710,20041007 1449,331.000,2.500,16.150,0.050,2004-10-07 14:49:00+00:00,2.932,320.733
alt,2004.783480,20041013 1807,334.000,2.100,15.990,0.030,2004-10-13 18:07:00+00:00,3.249,303.837
alt,2004.802220,20041020 1441,253.000,0.900,16.390,0.110,2004-10-20 14:41:00+00:00,1.013,264.637
alt,2004.826740,20041029 1407,220.000,0.600,16.190,0.160,2004-10-29 14:07:00+00:00,2.058,223.233
alt,2004.845930,20041105 1440,242.000,3.000,16.250,0.050,2004-11-05 14:40:00+00:00,2.580,244.333
alt,2004.865150,20041112 1528,222.000,1.200,16.340,0.400,2004-11-12 15:28:00+00:00,3.518,299.333
alt,2004.882130,20041118 2036,216.000,10.000,16.310,0.040,2004-11-18 20:36:00+00:00,4.560,211.600
alt,2004.917060,20041201 1528,184.000,2.400,16.430,0.070,2004-12-01 15:28:00+00:00,1.703,256.533
alt,2004.955440,20041215 1635,265.000,1.500,16.530,0.030,2004-12-15 16:35:00+00:00,2.894,286.167
alt,2004.974930,20041222 1949,234.000,8.200,16.360,0.150,2004-12-22 19:49:00+00:00,2.440,215.000
alt,2005.089440,20050202 1529,204.000,4.900,16.420,0.170,2005-02-02 15:29:00+00:00,2.881,220.134
alt,2005.108700,20050209 1614,200.000,9.000,16.300,0.090,2005-02-09 16:14:00+00:00,3.061,215.560
alt,2005.147090,20050223 1632,234.000,6.600,16.430,0.080,2005-02-23 16:32:00+00:00,3.619,226.467
alt,2005.166150,20050302 1527,347.000,4.700,16.300,0.050,2005-03-02 15:27:00+00:00,5.736,330.450
alt,2005.190300,20050311 1100,197.000,1.800,16.350,0.070,2005-03-11 11:00:00+00:00,2.330,280.000
alt,2005.206570,20050317 0935,178.000,0.200,16.410,0.010,2005-03-17 09:35:00+00:00,1.293,208.791
alt,2005.261430,20050406 1006,223.000,0.500,16.520,0.240,2005-04-06 10:06:00+00:00,0.918,237.800
alt,2005.281270,20050413 1556,111.000,1.300,16.550,0.060,2005-04-13 15:56:00+00:00,5.312,336.867
alt,2005.300370,20050420 1515,215.000,0.200,16.160,0.040,2005-04-20 15:15:00+00:00,0.495,47.744
alt,2005.319440,20050427 1420,188.000,0.300,16.090,0.280,2005-04-27 14:20:00+00:00,1.127,73.682
alt,2005.357750,20050511 1356,351.000,0.300,16.320,0.100,2005-05-11 13:56:00+00:00,3.261,191.205
alt,2005.376940,20050518 1358,81.000,1.400,16.160,0.070,2005-05-18 13:58:00+00:00,2.198,46.701
alt,2005.396660,20050525 1843,348.000,11.600,16.400,0.120,2005-05-25 18:43:00+00:00,7.721,354.717
alt,2005.418110,20050602 1436,332.000,1.400,16.230,0.190,2005-06-02 14:36:00+00:00,4.300,0.400
alt,2005.453640,20050615 1355,38.000,2.200,16.260,0.170,2005-06-15 13:55:00+00:00,1.484,83.076
alt,2005.511280,20050706 1448,58.000,2.400,16.190,0.280,2005-07-06 14:48:00+00:00,2.530,113.402
alt,2005.530460,20050713 1449,30.000,3.400,16.440,0.110,2005-07-13 14:49:00+00:00,1.724,82.373
alt,2005.569150,20050727 1743,58.000,3.700,16.250,0.050,2005-07-27 17:43:00+00:00,2.197,65.829
