site,dec_date,yyyymmdd hhmmss,wind_dir,wind_spd,HCFC142B,HCFC142B_sd,datetime_utc,api_wind_spd,api_wind_dir
alt,2004.82674,20041029 1407,220.0,0.6,16.19,0.16,2004-10-29 14:07:00+00:00,2.0581666666666663,223.23330124274176
alt,2004.84593,20041105 1440,242.0,3.0,16.25,0.05,2004-11-05 14:40:00+00:00,2.58,244.33332957252898
alt,2004.86515,20041112 1528,222.0,1.2,16.34,0.4,2004-11-12 15:28:00+00:00,3.518,299.3332279537678
alt,2004.88213,20041118 2036,216.0,10.0,16.31,0.04,2004-11-18 20:36:00+00:00,4.5600000000000005,211.60000243700912
alt,2004.91706,20041201 1528,184.0,2.4,16.43,0.07,2004-12-01 15:28:00+00:00,1.7033333333333334,256.5333341757576
alt,2004.95544,20041215 1635,265.0,1.5,16.53,0.03,2004-12-15 16:35:00+00:00,2.8941666666666666,286.1666831216895
alt,2004.97493,20041222 1949,234.0,8.2,16.36,0.15,2004-12-22 19:49:00+00:00,2.44,215.0
alt,2005.08944,20050202 1529,204.0,4.9,16.42,0.17,2005-02-02 15:29:00+00:00,2.8806666666666665,220.13355013144374
alt,2005.1087,20050209 1614,200.0,9.0,16.3,0.09,2005-02-09 16:14:00+00:00,3.061,215.56020593530087
alt,2005.14709,20050223 1632,234.0,6.6,16.43,0.08,2005-02-23 16:32:00+00:00,3.618666666666667,226.46666582424237
alt,2005.16615,20050302 1527,347.0,4.7,16.3,0.05,2005-03-02 15:27:00+00:00,5.7355,330.44999874341545
alt,2005.1903,20050311 1100,197.0,1.8,16.35,0.07,2005-03-11 11:00:00+00:00,2.33,280.0
alt,2005.20657,20050317 0935,178.0,0.2,16.41,0.01,2005-03-17 09:35:00+00:00,1.2933333333333334,208.79136093463185
alt,2005.26143,20050406 1006,223.0,0.5,16.52,0.24,2005-04-06 10:06:00+00:00,0.9179999999999999,237.80002924341477
alt,2005.28127,20050413 1556,111.0,1.3,16.55,0.06,2005-04-13 15:56:00+00:00,5.312,336.8666885686971
alt,2005.30037,20050420 1515,215.0,0.2,16.16,0.04,2005-04-20 15:15:00+00:00,0.495,47.74365029098048
alt,2005.31944,20050427 1420,188.0,0.3,16.09,0.28,2005-04-27 14:20:00+00:00,1.1266666666666667,73.68217124281291
alt,2005.35775,20050511 1356,351.0,0.3,16.32,0.1,2005-05-11 13:56:00+00:00,3.261333333333333,191.20472826849192
alt,2005.37694,20050518 1358,81.0,1.4,16.16,0.07,2005-05-18 13:58:00+00:00,2.1976666666666667,46.70111222937335
alt,2005.39666,20050525 1843,348.0,11.6,16.4,0.12,2005-05-25 18:43:00+00:00,7.720666666666666,354.7166711340165
alt,2005.41811,20050602 1436,332.0,1.4,16.23,0.19,2005-06-02 14:36:00+00:00,4.3,0.39999756299085193
alt,2005.45364,20050615 1355,38.0,2.2,16.26,0.17,2005-06-15 13:55:00+00:00,1.4841666666666666,83.07623449496634
alt,2005.51128,20050706 1448,58.0,2.4,16.19,0.28,2005-07-06 14:48:00+00:00,2.53,113.40249766447843
alt,2005.53046,20050713 1449,30.0,3.4,16.44,0.11,2005-07-13 14:49:00+00:00,1.7245000000000001,82.37273489372427
alt,2005.56915,20050727 1743,58.0,3.7,16.25,0.05,2005-07-27 17:43:00+00:00,2.1975000000000002,65.82885628808015
alt,2005.58811,20050803 1553,189.0,8.5,16.59,0.08,2005-08-03 15:53:00+00:00,4.365500000000001,184.8833373446139
alt,2005.60706,20050810 1350,83.0,1.1,16.51,0.12,2005-08-10 13:50:00+00:00,2.1783333333333332,66.83274557342195
alt,2005.6263,20050817 1421,273.0,0.9,16.84,0.15,2005-08-17 14:21:00+00:00,3.985,341.0
alt,2005.64535,20050824 1314,35.0,1.7,16.45,0.02,2005-08-24 13:14:00+00:00,1.144,49.46662791361512
alt,2005.66531,20050831 2009,200.0,6.6,16.65,0.31,2005-08-31 20:09:00+00:00,2.6375,159.55012235085863
alt,2005.68438,20050907 1911,236.0,8.0,16.51,0.01,2005-09-07 19:11:00+00:00,0.9581666666666666,137.010249587836
alt,2005.70583,20050915 1503,224.0,1.5,16.58,0.12,2005-09-15 15:03:00+00:00,1.4279999999999997,335.19986110901635
alt,2005.72768,20050923 1430,198.0,2.8,16.39,0.01,2005-09-23 14:30:00+00:00,1.2850000000000001,218.5
alt,2005.74158,20050928 1616,188.0,2.1,16.55,0.16,2005-09-28 16:16:00+00:00,2.7866666666666666,214.46670373525464
alt,2005.76343,20051006 1537,354.0,6.6,16.61,0.1,2005-10-06 15:37:00+00:00,3.3775000000000004,312.85007562762246
alt,2005.78008,20051012 1728,194.0,2.8,16.71,0.05,2005-10-12 17:28:00+00:00,2.238,246.5333341757576
alt,2005.79933,20051019 1807,215.0,19.1,16.88,0.03,2005-10-19 18:07:00+00:00,6.689,207.0
alt,2005.82219,20051028 0221,59.0,1.5,16.76,0.07,2005-10-28 02:21:00+00:00,1.22,261.0
alt,2005.8375,20051102 1632,215.0,1.6,16.8,0.02,2005-11-02 16:32:00+00:00,1.1213333333333333,280.33417828892
alt,2005.85697,20051109 1905,130.0,1.8,16.69,0.04,2005-11-09 19:05:00+00:00,2.2275,274.00558361300324
alt,2005.89505,20051123 1640,266.0,1.4,17.02,0.27,2005-11-23 16:40:00+00:00,1.7933333333333334,208.66667042747102
alt,2005.91458,20051130 1945,236.0,1.8,16.9,0.03,2005-11-30 19:45:00+00:00,2.0275,282.7483659169744
alt,2005.93673,20051208 2147,202.0,1.8,17.35,0.17,2005-12-08 21:47:00+00:00,2.929666666666667,280.7010552867266
alt,2005.95814,20051216 1719,238.0,2.0,17.21,0.14,2005-12-16 17:19:00+00:00,1.8336666666666668,258.2664087622045
alt,2005.97161,20051221 1519,190.0,9.3,17.35,0.04,2005-12-21 15:19:00+00:00,3.9673333333333334,207.6833373616206
alt,2006.06822,20060125 2139,261.0,1.1,17.09,0.16,2006-01-25 21:39:00+00:00,1.326,229.8904426299619
alt,2006.08713,20060201 1916,110.0,1.7,17.67,0.34,2006-02-01 19:16:00+00:00,3.477333333333333,232.59899849084104
alt,2006.10623,20060208 1837,301.0,1.5,17.28,0.45,2006-02-08 18:37:00+00:00,1.3535,296.70060547839967
alt,2006.13052,20060217 1520,190.0,1.9,17.1,0.0,2006-02-17 15:20:00+00:00,2.6433333333333335,223.6666365779404
alt,2006.14739,20060223 1906,248.0,6.7,17.02,0.14,2006-02-23 19:06:00+00:00,3.925,231.70009869712501
alt,2006.16367,20060301 1743,95.0,5.4,16.95,0.16,2006-03-01 17:43:00+00:00,1.9420000000000002,130.7651515148899
alt,2006.18299,20060308 1902,70.0,3.8,16.99,0.08,2006-03-08 19:02:00+00:00,2.95,208.0
alt,2006.20221,20060315 1923,193.0,2.2,17.27,0.23,2006-03-15 19:23:00+00:00,1.5700000000000003,206.99999999999997
alt,2006.22135,20060322 1901,200.0,6.7,17.01,0.09,2006-03-22 19:01:00+00:00,3.077166666666667,193.04997828570785
alt,2006.24594,20060331 1828,170.0,0.2,17.05,0.08,2006-03-31 18:28:00+00:00,0.8686666666666667,156.20018215656611
alt,2006.2625,20060406 1929,188.0,2.5,17.12,0.01,2006-04-06 19:29:00+00:00,1.6734999999999998,140.3831881618905
alt,2006.27884,20060412 1838,250.0,8.6,17.0,0.01,2006-04-12 18:38:00+00:00,4.02,186.99999999999997
alt,2006.29777,20060419 1627,285.0,1.7,17.25,0.02,2006-04-19 16:27:00+00:00,1.209,6.799919542375198
alt,2006.31739,20060426 2021,270.0,2.6,17.2,0.08,2006-04-26 20:21:00+00:00,2.767,350.9500935778163
alt,2006.34146,20060505 1513,44.0,0.8,16.79,0.17,2006-05-05 15:13:00+00:00,4.0775,5.298944713273384
alt,2006.35541,20060510 1723,224.0,7.0,16.9,0.01,2006-05-10 17:23:00+00:00,2.282,209.61666946706285
alt,2006.37987,20060519 1539,322.0,4.2,17.25,0.0,2006-05-19 15:39:00+00:00,5.9345,342.3499965348855
alt,2006.41303,20060531 1808,23.0,0.3,17.81,0.14,2006-05-31 18:08:00+00:00,1.2066666666666666,213.93553691494986
alt,2006.43761,20060609 1728,80.0,2.7,17.33,0.02,2006-06-09 17:28:00+00:00,2.6479999999999997,337.5333341757576
alt,2006.47616,20060623 1911,208.0,6.0,17.3,0.06,2006-06-23 19:11:00+00:00,3.9251666666666667,201.18332851909744
alt,2006.48988,20060628 1920,42.0,2.2,17.15,0.07,2006-06-28 19:20:00+00:00,3.413333333333334,32.33380372044838
alt,2006.51398,20060707 1426,327.0,2.1,17.35,0.15,2006-07-07 14:26:00+00:00,3.7303333333333333,4.83354126662711
alt,2006.53051,20060713 1515,53.0,3.9,17.23,0.01,2006-07-13 15:15:00+00:00,2.405,88.25163408302559
alt,2006.55004,20060720 1823,60.0,3.0,17.49,0.16,2006-07-20 18:23:00+00:00,2.443166666666667,15.149924372377546
alt,2006.57167,20060728 1549,89.0,2.0,17.52,0.12,2006-07-28 15:49:00+00:00,3.4846666666666666,114.08644680103444
alt,2006.59087,20060804 1603,9.0,3.0,17.67,0.06,2006-08-04 16:03:00+00:00,2.6314999999999995,11.887369243662556
alt,2006.60453,20060809 1542,228.0,5.2,17.3,0.2,2006-08-09 15:42:00+00:00,3.169,149.40003412031066
alt,2006.62405,20060816 1841,87.0,3.3,17.64,0.25,2006-08-16 18:41:00+00:00,2.1711666666666667,47.733591237795494
alt,2006.68243,20060907 0204,212.0,11.7,17.57,0.09,2006-09-07 02:04:00+00:00,1.8346666666666667,189.13331143130287
alt,2006.70601,20060915 1638,238.0,4.2,17.4,0.05,2006-09-15 16:38:00+00:00,1.3203333333333331,216.58150141757903
alt,2006.72006,20060920 1942,205.0,5.5,17.68,0.06,2006-09-20 19:42:00+00:00,1.2040000000000002,171.7990780686304
alt,2006.77999,20061012 1644,221.0,20.8,17.94,0.16,2006-10-12 16:44:00+00:00,9.252,206.73333796662172
alt,2006.79636,20061018 1605,209.0,11.1,17.91,0.27,2006-10-18 16:05:00+00:00,5.706666666666667,206.91666989852175
alt,2006.81599,20061025 2005,232.0,14.8,18.12,0.2,2006-10-25 20:05:00+00:00,6.176666666666666,219.99999999999997
alt,2006.84285,20061104 1523,340.0,3.9,18.12,0.03,2006-11-04 15:23:00+00:00,4.391833333333334,299.3833305329371
alt,2006.85723,20061109 2118,210.0,3.4,17.91,0.08,2006-11-09 21:18:00+00:00,3.729,216.1001151693806
alt,2006.87345,20061115 1927,210.0,3.4,18.02,0.01,2006-11-15 19:27:00+00:00,2.414,232.20008045762478
alt,2006.89228,20061122 1621,297.0,1.1,18.4,0.05,2006-11-22 16:21:00+00:00,1.8975,293.6002218550117
alt,2006.91172,20061129 1841,201.0,5.4,18.19,0.18,2006-11-29 18:41:00+00:00,2.401,232.63330110468388
alt,2006.97469,20061222 1817,278.0,2.5,18.37,0.3,2006-12-22 18:17:00+00:00,1.6023333333333334,251.264376226712
alt,2006.98851,20061227 1920,201.0,5.4,18.45,0.11,2006-12-27 19:20:00+00:00,2.91,228.99999999999997
alt,2007.01335,20070105 2059,203.0,6.0,18.55,0.1,2007-01-05 20:59:00+00:00,2.157666666666667,213.9833341376451
alt,2007.02731,20070110 2313,246.0,0.3,18.66,0.16,2007-01-10 23:13:00+00:00,2.18,254.0
alt,2007.0703,20070126 1551,272.0,1.1,18.56,0.01,2007-01-26 15:51:00+00:00,1.789,218.44987764914134
alt,2007.12227,20070214 1503,197.0,1.5,18.15,0.02,2007-02-14 15:03:00+00:00,1.8285,257.2995313043928
alt,2007.14151,20070221 1540,276.0,1.0,18.45,0.03,2007-02-21 15:40:00+00:00,1.0666666666666669,249.67043694469766
alt,2007.16139,20070228 2147,211.0,2.1,18.2,0.09,2007-02-28 21:47:00+00:00,2.0135,243.0827227410573
alt,2007.1803,20070307 1925,180.0,2.3,18.31,0.22,2007-03-07 19:25:00+00:00,2.453333333333333,217.58333539003104
alt,2007.20488,20070316 1847,330.0,4.1,18.1,0.21,2007-03-16 18:47:00+00:00,4.252,335.43329426838295
alt,2007.21812,20070321 1445,268.0,1.1,18.2,0.02,2007-03-21 14:45:00+00:00,2.2125000000000004,244.7500047597378
alt,2007.23815,20070328 2213,211.0,16.5,18.28,0.12,2007-03-28 22:13:00+00:00,4.574333333333334,190.21666178377916
alt,2007.26245,20070406 1905,221.0,1.1,18.04,0.4,2007-04-06 19:05:00+00:00,1.185833333333333,58.58373730287312
alt,2007.27578,20070411 1549,225.0,1.4,18.23,0.07,2007-04-11 15:49:00+00:00,1.604,231.09895968342116
alt,2007.29497,20070418 1556,65.0,3.7,18.25,0.17,2007-04-18 15:56:00+00:00,1.912,186.3994087183062
alt,2007.31996,20070427 1849,332.0,4.2,18.41,0.06,2007-04-27 18:49:00+00:00,2.61,32.0
alt,2007.35282,20070509 1844,280.0,1.9,18.14,0.3,2007-05-09 18:44:00+00:00,1.5,91.06637004495522
alt,2007.37215,20070516 2003,193.0,1.0,18.43,0.08,2007-05-16 20:03:00+00:00,1.42,97.95000217038489
alt,2007.39681,20070525 2003,297.0,1.4,18.44,0.11,2007-05-25 20:03:00+00:00,3.5509999999999997,10.049997829615096
alt,2007.41276,20070531 1548,73.0,2.0,18.54,0.27,2007-05-31 15:48:00+00:00,2.192,224.60003899321518
alt,2007.43455,20070608 1437,187.0,3.0,18.62,0.37,2007-06-08 14:37:00+00:00,2.009333333333333,167.46684596726075
alt,2007.44886,20070613 1959,95.0,2.5,18.86,0.18,2007-06-13 19:59:00+00:00,1.5133333333333334,23.066615200160705
alt,2007.47322,20070622 1727,50.0,3.3,18.92,0.31,2007-06-22 17:27:00+00:00,3.0090000000000003,212.6997282923856
alt,2007.49263,20070629 1926,95.0,1.8,18.65,0.37,2007-06-29 19:26:00+00:00,4.882,337.4333316710507
alt,2007.50618,20070704 1808,208.0,11.5,18.6,0.05,2007-07-04 18:08:00+00:00,1.7566666666666666,103.79907051691994
alt,2007.53092,20070713 1853,311.0,1.4,18.73,0.27,2007-07-13 18:53:00+00:00,1.9453333333333331,204.3008665457467
alt,2007.55008,20070720 1844,98.0,0.8,18.72,0.0,2007-07-20 18:44:00+00:00,1.8393333333333333,59.06637004495522
alt,2007.56372,20070725 1810,56.0,2.3,18.65,0.02,2007-07-25 18:10:00+00:00,2.5100000000000002,126.00101576250965
alt,2007.58851,20070803 1919,292.0,1.6,18.95,0.14,2007-08-03 19:19:00+00:00,4.306333333333334,347.6833373616206
alt,2007.60767,20070810 1909,30.0,1.3,18.92,0.17,2007-08-10 19:09:00+00:00,2.698,94.74943348771208
alt,2007.62129,20070815 1832,348.0,2.0,18.95,0.31,2007-08-15 18:32:00+00:00,1.376,19.133387272970314
alt,2007.6406,20070822 1938,65.0,2.9,18.7,0.26,2007-08-22 19:38:00+00:00,1.8566666666666667,73.02913490970992
alt,2007.68158,20070906 1841,61.0,0.5,18.91,0.07,2007-09-06 18:41:00+00:00,3.063833333333333,14.36669889531611
alt,2007.698,20070912 1828,289.0,0.8,18.96,0.13,2007-09-12 18:28:00+00:00,2.485333333333333,321.5333341757576
alt,2007.73914,20070927 1854,234.0,2.1,19.14,0.03,2007-09-27 18:54:00+00:00,2.152,214.0999963445865
alt,2007.75552,20071003 1819,240.0,13.9,18.91,0.05,2007-10-03 18:19:00+00:00,2.444666666666667,212.3166626383794
alt,2007.77467,20071010 1805,297.0,1.8,19.37,0.06,2007-10-10 18:05:00+00:00,0.10333333333333335,176.54354611968412
alt,2007.794,20071017 1925,216.0,4.9,19.29,0.23,2007-10-17 19:25:00+00:00,2.02,242.41212583178867
alt,2007.81303,20071024 1806,330.0,9.5,19.32,0.19,2007-10-24 18:06:00+00:00,7.157,320.0999963445865
alt,2007.83496,20071101 1813,256.0,1.0,19.43,0.07,2007-11-01 18:13:00+00:00,2.4,268.86635408784394
alt,2007.85153,20071107 1923,239.0,1.0,19.22,0.08,2007-11-07 19:23:00+00:00,2.7085000000000004,235.9163163819666
alt,2007.87351,20071115 1956,220.0,1.5,19.57,0.23,2007-11-15 19:56:00+00:00,2.0853333333333333,235.06666392888116
alt,2007.93097,20071206 1918,166.0,1.9,19.57,0.49,2007-12-06 19:18:00+00:00,2.9219999999999997,251.40003412031064
alt,2007.94786,20071212 2317,239.0,0.7,19.53,0.14,2007-12-12 23:17:00+00:00,3.26,320.0
alt,2007.96654,20071219 1854,197.0,1.2,19.42,0.43,2007-12-19 18:54:00+00:00,3.2319999999999998,310.0
alt,2007.98578,20071226 1927,212.0,1.2,19.51,0.14,2007-12-26 19:27:00+00:00,4.069500000000001,333.55000125658455
alt,2008.01325,20080105 2025,201.0,1.1,19.54,0.31,2008-01-05 20:25:00+00:00,1.8525,251.08307606586783
alt,2008.02416,20080109 2015,206.0,4.3,19.67,0.05,2008-01-09 20:15:00+00:00,2.595,216.2499952402622
alt,2008.04044,20080115 1915,187.0,3.4,19.4,0.25,2008-01-15 19:15:00+00:00,1.9449999999999998,222.99999999999997
alt,2008.05654,20080121 1637,310.0,1.2,19.25,0.22,2008-01-21 16:37:00+00:00,2.75,251.0
alt,2008.08088,20080130 1425,246.0,7.8,19.6,0.28,2008-01-30 14:25:00+00:00,3.0541666666666663,213.7500555438103
alt,2008.10008,20080206 1507,50.0,5.4,19.53,0.14,2008-02-06 15:07:00+00:00,3.8891666666666667,322.53359006916105
alt,2008.11693,20080212 1905,223.0,0.3,19.63,0.09,2008-02-12 19:05:00+00:00,2.5375,244.74764421939597
alt,2008.14427,20080222 1918,32.0,2.0,19.62,0.01,2008-02-22 19:18:00+00:00,3.529,329.40003412031064
alt,2008.15794,20080227 1919,251.0,0.9,19.73,0.12,2008-02-27 19:19:00+00:00,2.2453333333333334,276.1008708512346
alt,2008.17705,20080305 1912,248.0,0.3,19.39,0.08,2008-03-05 19:12:00+00:00,2.052,292.4001316113217
alt,2008.19606,20080312 1813,197.0,2.4,19.3,0.24,2008-03-12 18:13:00+00:00,0.8651666666666666,250.7308308067748
alt,2008.21803,20080320 1912,216.0,0.6,19.44,0.46,2008-03-20 19:12:00+00:00,0.7700000000000001,234.7320782179519
alt,2008.23436,20080326 1837,172.0,0.8,19.83,0.02,2008-03-26 18:37:00+00:00,1.2506666666666666,326.14992437237754
alt,2008.27254,20080409 1801,229.0,7.9,19.59,0.06,2008-04-09 18:01:00+00:00,1.6763333333333332,196.9833341376451
alt,2008.29457,20080417 1929,318.0,0.7,19.84,0.0,2008-04-17 19:29:00+00:00,0.9731666666666666,35.200733481701896
alt,2008.349,20080507 1738,215.0,4.5,19.64,0.25,2008-05-07 17:38:00+00:00,1.9100000000000001,178.09991509248428
alt,2008.36822,20080514 1829,108.0,4.5,19.5,0.04,2008-05-14 18:29:00+00:00,1.6238333333333332,106.55908293806802
alt,2008.38738,20080521 1845,209.0,8.4,19.62,0.15,2008-05-21 18:45:00+00:00,3.0325,193.24999524026217
alt,2008.41196,20080530 1839,331.0,1.0,19.84,0.1,2008-05-30 18:39:00+00:00,4.2495,32.65000346511445
alt,2008.42554,20080604 1756,106.0,1.0,19.98,0.08,2008-06-04 17:56:00+00:00,0.924,317.3760057628941
alt,2008.44475,20080611 1842,293.0,2.9,20.67,0.09,2008-06-11 18:42:00+00:00,1.011,77.09853556612731
alt,2008.46937,20080620 1855,204.0,12.5,20.21,0.08,2008-06-20 18:55:00+00:00,6.4475,205.91666989852177
alt,2008.52125,20080709 1841,100.0,2.6,20.1,0.1,2008-07-09 18:41:00+00:00,1.3993333333333333,102.32367883795791
alt,2008.54028,20080716 1747,64.0,3.5,19.93,0.12,2008-07-16 17:47:00+00:00,3.2255000000000003,114.35013185461662
alt,2008.55948,20080723 1829,211.0,10.9,20.34,0.32,2008-07-23 18:29:00+00:00,6.798833333333333,189.51666708928917
alt,2008.57849,20080730 1729,189.0,11.1,20.3,0.15,2008-07-30 17:29:00+00:00,8.4755,194.51666708928917
alt,2008.59769,20080806 1807,63.0,0.4,20.19,0.23,2008-08-06 18:07:00+00:00,2.7305,84.23330124274179
alt,2008.61677,20080813 1743,81.0,5.0,20.37,0.1,2008-08-13 17:43:00+00:00,1.0865,69.14665403101434
alt,2008.71763,20080919 1539,348.0,0.5,20.48,0.03,2008-09-19 15:39:00+00:00,4.2705,325.6500034651145
alt,2008.73105,20080924 1334,156.0,1.1,20.51,0.19,2008-09-24 13:34:00+00:00,0.47833333333333333,122.66833384310601
alt,2008.76975,20081008 1731,208.0,17.6,20.39,0.05,2008-10-08 17:31:00+00:00,5.914,225.13355013144374
alt,2008.78892,20081015 1754,198.0,2.9,20.41,0.09,2008-10-15 17:54:00+00:00,2.178,219.19997075658526
alt,2008.80802,20081022 1739,166.0,2.7,20.59,0.0,2008-10-22 17:39:00+00:00,1.608,235.69997227689285
alt,2008.82713,20081029 1729,202.0,0.5,20.9,0.41,2008-10-29 17:29:00+00:00,2.216666666666667,187.51666708928917
alt,2008.85145,20081107 1507,329.0,2.2,20.84,0.01,2008-11-07 15:07:00+00:00,0.8856666666666666,234.2333012427418
alt,2008.90357,20081126 1656,321.0,1.1,21.08,0.2,2008-11-26 16:56:00+00:00,3.41,219.99999999999997
alt,2008.9227,20081203 1702,321.0,1.1,21.19,0.13,2008-12-03 17:02:00+00:00,4.918666666666667,336.0333318064998
alt,2008.96389,20081218 1851,236.0,1.5,21.3,0.06,2008-12-18 18:51:00+00:00,1.4394999999999998,279.346694608838
alt,2008.98514,20081226 1327,202.0,7.8,21.19,0.13,2008-12-26 13:27:00+00:00,3.82,224.99999999999997
alt,2008.99926,20081231 1730,178.0,2.7,21.28,0.24,2008-12-31 17:30:00+00:00,2.465,243.5
alt,2009.04006,20090115 1456,16.0,1.1,21.0,0.11,2009-01-15 14:56:00+00:00,2.604,202.80007391792597
alt,2009.06195,20090123 1441,166.0,0.5,20.91,0.01,2009-01-23 14:41:00+00:00,1.4220000000000002,289.4779559944522
alt,2009.07561,20090128 1423,101.0,0.9,21.11,0.21,2009-01-28 14:23:00+00:00,1.8548333333333333,240.85007562762246
alt,2009.09489,20090204 1512,197.0,2.2,20.98,0.09,2009-02-04 15:12:00+00:00,2.3360000000000003,241.6000389932152
alt,2009.114,20090211 1436,179.0,1.2,20.85,0.02,2009-02-11 14:36:00+00:00,1.56,247.39999756299085
alt,2009.13607,20090219 1601,219.0,3.2,20.78,0.02,2009-02-19 16:01:00+00:00,4.192333333333334,219.99999999999997
alt,2009.15236,20090225 1441,230.0,11.6,20.73,0.11,2009-02-25 14:41:00+00:00,3.9103333333333334,208.3166626383794
alt,2009.19612,20090313 1400,297.0,1.3,20.92,0.11,2009-03-13 14:00:00+00:00,1.03,331.0
alt,2009.2099,20090318 1446,200.0,1.4,21.24,0.07,2009-03-18 14:46:00+00:00,1.6353333333333333,304.28659580424124
alt,2009.23172,20090326 1352,201.0,0.7,20.67,0.1,2009-03-26 13:52:00+00:00,2.1246666666666667,264.6001161669318
alt,2009.24856,20090401 1721,251.0,3.2,20.54,0.01,2009-04-01 17:21:00+00:00,1.3715000000000002,26.300027723107135
alt,2009.26734,20090408 1352,222.0,10.2,20.68,0.02,2009-04-08 13:52:00+00:00,3.893333333333333,203.2666322478482
alt,2009.30567,20090422 1341,136.0,1.5,20.63,0.19,2009-04-22 13:41:00+00:00,0.44433333333333336,200.10837895828433
alt,2009.33057,20090501 1549,94.4,1.3,20.7,0.21,2009-05-01 15:49:00+00:00,0.7876666666666666,125.61091671073245
alt,2009.34963,20090508 1448,273.1,1.6,20.79,0.14,2009-05-08 14:48:00+00:00,3.028,2.8010532889553965
alt,2009.3636,20090513 1708,153.7,4.2,21.12,0.06,2009-05-13 17:08:00+00:00,2.7873333333333337,98.39988383306816
alt,2009.38791,20090522 1406,16.1,6.2,20.8,0.02,2009-05-22 14:06:00+00:00,6.436999999999999,19.90000365541349
alt,2009.40717,20090529 1447,47.5,1.5,21.41,0.06,2009-05-29 14:47:00+00:00,2.8108333333333335,301.3407656412527
alt,2009.42112,20090603 1702,95.9,1.4,21.13,0.1,2009-06-03 17:02:00+00:00,3.009666666666667,315.8335241447294
alt,2009.44013,20090610 1532,224.3,6.4,21.49,0.08,2009-06-10 15:32:00+00:00,2.2626666666666666,214.93332659332722
alt,2009.46483,20090619 1555,353.2,8.7,21.1,0.09,2009-06-19 15:55:00+00:00,7.22,350.0
alt,2009.48383,20090626 1422,327.4,1.8,21.53,0.04,2009-06-26 14:22:00+00:00,1.3073333333333332,342.1246600754914
alt,2009.4976,20090701 1458,329.6,11.5,21.43,0.49,2009-07-01 14:58:00+00:00,7.912333333333334,351.03333180649975
alt,2009.51676,20090708 1448,169.0,5.0,21.31,0.08,2009-07-08 14:48:00+00:00,2.32,126.19350186206677
alt,2009.54136,20090717 1419,38.2,1.3,20.98,0.23,2009-07-17 14:19:00+00:00,2.1455,115.53126768590151
alt,2009.55559,20090722 1856,354.6,0.6,21.54,0.1,2009-07-22 18:56:00+00:00,2.22,82.0
alt,2009.5746,20090729 1731,332.0,2.9,21.27,0.07,2009-07-29 17:31:00+00:00,4.0765,14.000000000000002
alt,2009.59621,20090806 1448,190.9,7.3,21.5,0.03,2009-08-06 14:48:00+00:00,4.812,186.19999512605298
alt,2009.61257,20090812 1407,349.5,1.7,21.28,0.04,2009-08-12 14:07:00+00:00,2.3585,82.53359006916106
alt,2009.63199,20090819 1616,75.7,4.3,20.93,0.03,2009-08-19 16:16:00+00:00,2.074666666666667,11.134924117116862
alt,2009.6565,20090828 1459,187.0,3.4,21.5,0.01,2009-08-28 14:59:00+00:00,2.9949999999999997,181.96667310092465
alt,2009.6758,20090904 1603,90.1,2.4,21.75,0.03,2009-09-04 16:03:00+00:00,1.6814999999999998,107.19986110901634
alt,2009.6949,20090911 1519,330.0,7.4,21.38,0.0,2009-09-11 15:19:00+00:00,3.093666666666667,345.6333011046839
alt,2009.73317,20090925 1434,339.9,3.6,21.25,0.18,2009-09-25 14:34:00+00:00,4.590666666666667,314.73322689990925
alt,2009.76602,20091007 1421,227.3,14.9,21.17,0.04,2009-10-07 14:21:00+00:00,3.111,214.65000346511445
alt,2009.78546,20091014 1636,165.3,4.6,20.86,0.01,2009-10-14 16:36:00+00:00,0.968,219.59821934133643
alt,2009.80447,20091021 1511,231.9,0.9,20.87,0.2,2009-10-21 15:11:00+00:00,1.3038333333333332,229.9010403165788
alt,2009.82353,20091028 1407,194.5,2.3,20.82,0.05,2009-10-28 14:07:00+00:00,3.264666666666667,260.27799202124174
alt,2009.84284,20091104 1515,253.9,3.9,20.93,0.01,2009-11-04 15:15:00+00:00,2.705,234.4999619199226
alt,2009.85926,20091110 1507,208.5,10.1,20.89,0.03,2009-11-10 15:07:00+00:00,2.3104999999999998,213.8833373446139
alt,2009.88123,20091118 1534,203.0,0.7,21.39,0.12,2009-11-18 15:34:00+00:00,1.9806666666666666,258.8335412666271
alt,2009.90047,20091125 1606,227.4,9.1,21.44,0.13,2009-11-25 16:06:00+00:00,2.668,216.4007896028186
alt,2009.91959,20091202 1534,189.0,2.7,21.03,0.08,2009-12-02 15:34:00+00:00,2.1936666666666667,243.62966301547561
alt,2009.93907,20091209 1817,223.9,2.9,21.19,0.08,2009-12-09 18:17:00+00:00,2.0743333333333336,216.13304732907434
alt,2009.95784,20091216 1442,222.2,11.6,21.4,0.02,2009-12-16 14:42:00+00:00,6.714,205.40003412031064
alt,2009.97716,20091223 1555,349.1,0.6,21.69,0.03,2009-12-23 15:55:00+00:00,3.015833333333333,304.9123657330269
alt,2009.99665,20091230 1839,107.6,1.2,21.66,0.02,2009-12-30 18:39:00+00:00,2.1085000000000003,278.2382358216486
alt,2010.0182,20100107 1528,242.4,14.9,21.41,0.06,2010-01-07 15:28:00+00:00,2.445333333333333,208.46666582424237
alt,2010.03451,20100113 1418,136.0,1.0,21.48,0.05,2010-01-13 14:18:00+00:00,5.234,321.5999658796893
